subject,roi,mean,std,median,min,max,skew,kurtosis
sub-047P,visual,5.445589620261112,5.572352328106935,3.54379166445,0.5362969722,35.1749736271,2.5493670794606884,7.644382872583721
sub-049P,auditory,4.093134987366667,2.5591950097332035,3.4062328022,0.4229851661,16.894764023,1.701964601050987,4.840709287914877
sub-049P,dmn,4.0814059691611115,4.7259656296474795,2.43295466055,0.2735542119,27.8812179904,2.785107117637611,8.169579103007296
sub-049P,fpn,4.353418301767361,5.116626524319151,2.93632129645,0.254658562,38.8633554564,4.005610999576929,20.231617761172924
sub-049P,limbic,3.664600469990278,2.348230922876544,3.2002689870000003,0.3637262929,14.397590541,1.7432991509387956,4.493502676219398
sub-049P,motor,4.119412703102084,3.525688520176975,3.20402366215,0.340449098,21.8237631862,1.8201163705339032,4.252639403121925
sub-049P,salience,3.7003391722020833,2.2655635923564295,3.40459431305,0.2802341282,13.3723084196,1.2000847260160876,1.8836552131789857
sub-049P,visual,3.7922502010729167,3.753798139506218,2.5497200855,0.5628763058,23.2136321119,2.47923543846239,7.244090898451633
sub-050P,auditory,5.211743682029167,3.755749408945266,4.2185399412999995,0.6227948996,24.2104236604,1.6555493325810535,3.974230514772384
sub-050P,dmn,5.150540606770833,3.2189006528445385,4.4430313761499995,1.245181625,24.9172295454,2.2898883431985326,9.301673751025788
sub-050P,fpn,5.155059685114583,3.850542204551811,3.91227819435,0.6637669691,24.7269316827,2.1586411444738447,6.13544978761924
sub-050P,limbic,4.930170876677778,3.7690114548146583,3.6818184723,0.7124662303,21.5548656465,2.0608578916416036,4.707448138874619
sub-050P,motor,4.78625254511875,4.285511139889577,3.3618296858,0.2537097082,21.6454695078,1.8745899070322545,3.6294540810005262
sub-050P,salience,5.308815284447917,3.3866506541931143,4.46826538075,0.3640866155,18.1069172866,1.5060749683587125,2.6913348504102226
sub-050P,visual,5.449006136582639,4.001932278777966,4.35600895805,0.9288934587,23.386849988,1.703043683737487,3.862422960472098
sub-055P,auditory,4.105789865182639,3.849780536314288,2.92315799575,0.2866667654,21.3459534429,2.122154723547248,4.986415205129795
sub-055P,dmn,4.000062108534722,2.8427755946183715,3.1478194692,0.4464104148,12.8636302376,1.2276086524636185,0.9290090218872362
sub-055P,fpn,3.8122508030375,2.9146971809226336,3.0617823079999997,0.363465077,21.3265540461,2.670073221060899,10.595198759175926
sub-055P,limbic,3.7033013251909725,2.8676047219308427,2.84703398135,0.27626584,15.5819115793,1.6221262968582408,3.032872226514997
sub-055P,motor,3.9922704177784727,4.591492815297571,2.7275769119,0.1911289619,33.5806220535,3.242644935048032,14.014222948843411
sub-055P,salience,3.6475221594479166,2.2526191601024657,3.14183261075,0.5306801068,11.5257861487,1.126756265447821,0.9833626092288075
sub-055P,visual,3.8848988902659727,6.4920759982547915,2.2957913027499997,0.1671933803,65.655165663,6.7419734986069955,56.58043174331152
