subject,roi,mean,std,median,min,max,skew,kurtosis
sub-037P,auditory,3.4425018701235297,2.192713375092633,2.8808246547,1.1078874948,10.3579910818,1.8003188422997147,3.161779084131286
sub-037P,dmn,4.983128145235295,2.5223175093402186,4.9297217876,1.325493585,10.4487245412,0.4709703749812774,-0.7068899406854547
sub-037P,fpn,4.2437931400470585,3.015346936468966,2.8157227029,1.1331226694,11.6748219879,1.2106682297700904,0.4401686604950914
sub-037P,limbic,5.935116981705882,3.912292737237283,4.5790396085,0.8000128743,13.3620040903,0.6293127123810691,-0.867507807660473
sub-037P,motor,4.658890314729412,3.8068593320401747,3.4770484509,0.2645292954,15.4943858282,1.5020589996202278,1.5839059773601694
sub-037P,salience,4.1253000670999995,1.8700874644459555,3.9596851979,1.3456542605,9.8592632902,1.3545721716940862,2.842653511009953
sub-037P,visual,5.933278604105882,4.4839835108888275,5.0486073875,0.6642136999,18.8207858291,1.336610186413114,1.5724251868584949
sub-042P,auditory,3.1807634029588234,1.6428453196031427,2.903751845,1.025884811,7.2723509409,0.860692606438328,0.23079731124907799
sub-042P,dmn,2.342605239188235,1.1949796964719486,1.7625173389,0.9691111972,4.944252657,1.0544039241892782,-0.34768478459035235
sub-042P,fpn,3.428352626005882,2.9137278951110344,2.5377316645,0.5436939859,12.9518986529,2.025467122961798,3.9962881933746646
sub-042P,limbic,3.4108600209823523,1.013324086893924,3.2003296542,1.8715457421,5.4843747326,0.3462451394174702,-0.7023798445575142
sub-042P,motor,5.561631504217647,7.078983900097974,4.4713591981,0.5056206919,32.1419419371,3.05106559400266,8.749177137478798
sub-042P,salience,2.598923434011765,1.625744394004969,2.4098864428,0.1710440793,5.8589443655,0.331638342480332,-1.0458982950231452
sub-042P,visual,2.294630821729412,1.6546593556972913,1.9463890632,0.4287694999,6.3174083888,1.151439897810011,0.23857216111421264
sub-046P,auditory,3.0625536067705883,1.735203295818652,2.379409121,1.0464160561,6.4849041495,0.6289943628628715,-0.9571541235713585
sub-046P,dmn,2.8403496012,0.717019431410285,2.8574165345,1.9082241198,4.4014539205,0.6008394386728044,-0.43732178942601285
sub-046P,fpn,3.2854047377823528,1.6554378846092896,3.5610056173,0.5926391228,6.4098649811,0.08350705497387345,-0.7816668397612583
sub-046P,limbic,2.4164870772,1.9237091371595918,1.6418916066,0.8633343644,8.4429488397,1.9542458035029933,3.1219664032071863
sub-046P,motor,3.7124922750470586,2.540487569096574,3.1866973709,0.9270588105,8.1591760157,0.504404434133061,-1.1554836120593066
sub-046P,salience,2.5310032470117645,1.3926175005813257,1.9998683736,0.6058670498,6.5191632582,1.4044977586526655,1.7451241515817486
sub-046P,visual,2.932764850917647,1.4062414962389413,3.0041310711,0.8855820802,5.7343087895,0.2968556805131936,-1.05283499792145
sub-048P,auditory,5.2428371170823524,3.2026673924830122,4.5973914817,1.0777810088,11.772935984,0.42496407866179237,-0.8739601219189583
sub-048P,dmn,3.0031109559882356,1.1447453920797839,3.0269871695,1.2929530984,5.0839437871,0.1972077477519989,-0.8492405895324664
sub-048P,fpn,3.3985074903941177,1.8587207961948422,3.3195739858,0.7254660471,6.758821407,0.2886163406387939,-1.0200197036815253
sub-048P,limbic,4.063524494182353,3.7969206781125076,2.7897902077,0.7949951387,13.3446085009,1.43181511227328,0.886638332490405
sub-048P,motor,3.5854496413823527,2.6759500333297153,2.6163114653,0.8341519132,10.911788785,1.5303128578302283,1.3502135051849722
sub-048P,salience,3.977727500964706,2.0029066819858805,3.4587256011,0.7252103102,8.1102072227,0.5770418247602683,-0.3517584587471192
sub-048P,visual,3.3400049590411767,2.1944862825741547,2.8638841328,0.5183567005,9.7080210237,1.459717258042241,1.8900057526123835
sub-052P,auditory,3.712916705129412,2.266066040823778,2.8774211408,1.211401741,8.221856383,0.7673746698059596,-0.7888135081124372
sub-052P,dmn,3.876292481670588,2.3904448405846668,3.3661175001,0.653256583,9.4755272147,0.7464980343586199,-0.2945721591323558
sub-052P,fpn,3.9098147710000006,2.554619445167677,2.9183251954,1.3648142537,10.7328008178,1.5489716154791695,1.3404918310956102
sub-052P,limbic,3.93782290847647,2.9182058273578577,3.4584320186,1.0489337828,13.3868903902,2.018745189231084,3.897513454756706
sub-052P,motor,3.175091798152941,1.549721225047639,2.7413997875,1.3990476821,6.8568838793,0.9358380270852195,-0.11382466542276148
sub-052P,salience,4.209412243970588,3.1930420453252553,3.8492988905,0.3245794539,10.9537669527,0.6590776110828868,-0.6304307371068378
sub-052P,visual,4.190127296047059,2.7828996642805777,2.924940044,0.7771676387,11.5713490429,0.9574103682002504,0.458211830577123
sub-066P,auditory,3.959564822194118,2.254507205722196,3.1889309936,1.1922372016,8.9467983146,0.8924129710637372,-0.27687319570058033
sub-066P,dmn,4.303096609435293,1.439641007444633,4.4127919045,1.8014706372,7.4840110472,0.4633394796843323,-0.01840260230893609
sub-066P,fpn,3.6439243234294123,1.5515682900621157,3.457577431,1.0011050438,6.7409023193,0.23819219195351074,-0.754703906842769
sub-066P,limbic,6.587440036805881,2.9337361640139026,6.6057105085,2.2722844309,13.2802603058,0.5315013750472926,-0.3972783958631916
sub-066P,motor,4.744457778705883,3.1988926555491863,3.5409640761,0.6872910248,14.6092139104,1.703159198534146,2.789314636595625
sub-066P,salience,2.5150761936882353,2.2231705291659583,1.6458174774,0.876433608,10.4308530004,2.589506267150064,6.564187547248778
sub-066P,visual,4.198109292382352,3.553316301195046,2.5456956359,1.0087387327,11.8631312788,1.0950341754305293,-0.3429621374508174
sub-067P,auditory,3.1135016845941172,1.8851488849275275,2.1868128605,1.1636649494,7.7469283755,1.1631275517680366,0.21441492312988375
sub-067P,dmn,4.258690328811764,2.0140019892638565,3.6379830224,1.9828857805,10.783296479,1.9349038643764507,3.774503055434092
sub-067P,fpn,3.6686242473705883,1.725626382577033,3.6460462764,1.5511240143,9.2997025697,1.9110049141534557,4.0415493984336965
sub-067P,limbic,3.948694062758823,2.185189891521036,3.1955559648,1.676869041,10.3251457953,1.5279780636799971,1.8734168698071354
sub-067P,motor,3.149571277470588,2.1587283732919595,2.5436052589,0.2962334297,9.3216040641,1.2608414133789725,1.4087523430906845
sub-067P,salience,7.232104099458824,6.574844320334438,4.2889843447,0.782631709,23.0554285001,1.1300584116206793,0.10030125696160841
sub-067P,visual,4.259400566217647,3.1645972871537227,3.2173570398,1.3286920152,12.1974245439,1.2116853470520774,0.4084951161481971
sub-075P,auditory,4.620652247464706,4.642449569256404,3.4889350592,1.1493023104,22.063815511,3.036284033482403,8.78268433272701
sub-075P,dmn,2.519785569470588,1.0120957070469754,2.7975976411,0.6693383211,3.8873851845,-0.42700963683975074,-1.059790628254907
sub-075P,fpn,3.618566419682353,3.0561942844731296,2.8287408382,0.7302795297,13.3184326369,1.8362533923416993,3.2716821346709075
sub-075P,limbic,5.621204459770588,2.3987669212739737,4.6589388704,2.7156881306,11.8099083999,0.9110826690240081,0.21578433185596824
sub-075P,motor,1.8316223348705885,0.9891549706895821,1.8231624122,0.4182963263,3.6486880591,0.3606142940582264,-0.8793600121820768
sub-075P,salience,3.423839052982353,2.816174031126436,2.4471003569,0.1832064453,10.1653975375,1.3743378292589947,0.8249024118973343
sub-075P,visual,2.468837277417647,2.441675460104734,1.6022170348,0.7562342251,10.299203852,2.221466597129404,4.017178262543999
