subject,roi,mean,std,median,min,max,skew,kurtosis
sub-055P,visual,3.581319528442675,6.301709458403612,2.0628938639,0.0002124959,65.655165663,6.888345208109679,59.87968180092109
sub-056P,auditory,3.770527227807643,4.4796355695021415,2.8454247359,0.0003937156,43.4225674292,5.445316738236655,40.45763958999915
sub-056P,dmn,3.9909088285840766,3.429317615912359,3.1978594399,0.0004779067,21.8695418663,2.041266395305422,6.191274397517791
sub-056P,fpn,3.906412580798089,4.144127267504353,2.672382143,0.0001075608,30.0387040965,2.6819638183863885,10.615434752516439
sub-056P,limbic,3.4134986573898094,2.609303553211767,3.026755149,0.0013694431,19.1045591426,2.453925440551844,10.702984914132063
sub-056P,motor,3.5698331886515917,3.1528374955644973,2.4566862227,0.0003304406,17.5511587577,1.500010771855368,2.8272721887180525
sub-056P,salience,3.6236073350745226,2.6373203154446414,2.9098725608,0.0006529308,13.6697107881,1.1805053226004383,1.6669607235213721
sub-056P,visual,4.467130441830573,5.034940069605337,2.388930168,0.0001861671,29.1808496141,2.172459146105166,5.537312576214955
sub-061P,auditory,4.240699164682803,3.4454359744672836,3.2570409853,0.0001900108,16.0813492562,1.3575615686173932,1.506646486202266
sub-061P,dmn,4.208875497164969,3.5489758681788834,3.2933209603,8.44023e-05,21.6794419531,1.843838061186777,4.824157802207603
sub-061P,fpn,3.8851322810878974,3.3924204729633223,2.9079720097,9.65649e-05,17.2248552441,1.4830880071496162,2.2073525365187514
sub-061P,limbic,4.6884967275668785,3.593180603782044,3.7623156117,0.0001957959,18.0061260583,1.3275424994981821,1.956230659330103
sub-061P,motor,4.250683279588535,4.804069834547384,2.5546979949,0.0001982241,28.1844608747,2.3400275173273095,6.575668821352533
sub-061P,salience,4.478125209249682,4.1507988762547035,3.3932205731,0.0006859111,27.6939041118,2.6865820371448894,10.154877892914353
sub-061P,visual,4.452841754666879,4.450464858275219,2.8341287891,0.0001676178,27.195434192,2.229250909845978,6.866501462654693
sub-069P,auditory,3.7697377490063695,3.76822349796403,2.7802383806,0.0006375848,27.1883306584,2.8033036454741525,11.29849789811497
sub-069P,dmn,4.039941501787261,3.3354730763009273,3.2455344033,0.0001233548,18.8172452702,1.9643820791173339,4.810848484282247
sub-069P,fpn,4.384256675728663,5.457374773668483,2.8125698249,0.0002657612,35.5356624077,3.7394974442777635,17.123541488576567
sub-069P,limbic,4.731255986752229,5.312051816503398,2.8347118839,0.001098508,27.6397056884,2.298160230207783,5.715536818771529
sub-069P,motor,3.580600530334395,3.9204665146108244,2.1305580388,0.0002430535,26.7209611505,2.478176683918625,8.486878726559565
sub-069P,salience,4.124859620419745,3.1278806459016835,3.5290253482,0.0002611806,19.5514310261,1.8487872896434676,5.497937286845222
sub-069P,visual,4.182984375872611,4.1544871348309735,2.9844111359,0.0005795057,20.9016625289,1.8551125747722057,3.437998106109882
sub-071P,auditory,3.6261365494375792,3.1389020096538953,3.043548139,0.0001990007,17.4974689176,2.0029807756574276,5.329097817589158
sub-071P,dmn,3.993037044064968,3.7022569794565734,2.9805685835,0.0002925646,22.5612996255,2.185703642227582,6.2815809123695985
sub-071P,fpn,3.9160157299496814,4.0817625181601285,2.7776677966,0.0010779027,27.9230879793,2.883216579778932,10.49873072754655
sub-071P,limbic,4.343262339603184,3.376226900009775,3.5974122031,0.0002538386,23.3715649139,2.0488176772359044,7.531122259839979
sub-071P,motor,4.191658383292993,4.639392530895395,2.7781156283,0.0001759114,35.0952868915,3.012700096826437,13.351477151204822
sub-071P,salience,3.711360920234395,2.9055728169537454,3.2962785459,0.000358058,13.8743974208,1.314500328901382,1.7862496354117168
sub-071P,visual,4.35243539576051,9.528767228206743,2.3086564163,0.0002268306,109.7563421317,8.92975560674333,93.16015885290471
