subject,roi,freq_0.000000,freq_0.001603,freq_0.003205,freq_0.004808,freq_0.006410,freq_0.008013,freq_0.009615,freq_0.011218,freq_0.012821,freq_0.014423,freq_0.016026,freq_0.017628,freq_0.019231,freq_0.020833,freq_0.022436,freq_0.024038,freq_0.025641,freq_0.027244,freq_0.028846,freq_0.030449,freq_0.032051,freq_0.033654,freq_0.035256,freq_0.036859,freq_0.038462,freq_0.040064,freq_0.041667,freq_0.043269,freq_0.044872,freq_0.046474,freq_0.048077,freq_0.049679,freq_0.051282,freq_0.052885,freq_0.054487,freq_0.056090,freq_0.057692,freq_0.059295,freq_0.060897,freq_0.062500,freq_0.064103,freq_0.065705,freq_0.067308,freq_0.068910,freq_0.070513,freq_0.072115,freq_0.073718,freq_0.075321,freq_0.076923,freq_0.078526,freq_0.080128,freq_0.081731,freq_0.083333,freq_0.084936,freq_0.086538,freq_0.088141,freq_0.089744,freq_0.091346,freq_0.092949,freq_0.094551,freq_0.096154,freq_0.097756,freq_0.099359,freq_0.100962,freq_0.102564,freq_0.104167,freq_0.105769,freq_0.107372,freq_0.108974,freq_0.110577,freq_0.112179,freq_0.113782,freq_0.115385,freq_0.116987,freq_0.118590,freq_0.120192,freq_0.121795,freq_0.123397,freq_0.125000,freq_0.126603,freq_0.128205,freq_0.129808,freq_0.131410,freq_0.133013,freq_0.134615,freq_0.136218,freq_0.137821,freq_0.139423,freq_0.141026,freq_0.142628,freq_0.144231,freq_0.145833,freq_0.147436,freq_0.149038,freq_0.150641,freq_0.152244,freq_0.153846,freq_0.155449,freq_0.157051,freq_0.158654,freq_0.160256,freq_0.161859,freq_0.163462,freq_0.165064,freq_0.166667,freq_0.168269,freq_0.169872,freq_0.171474,freq_0.173077,freq_0.174679,freq_0.176282,freq_0.177885,freq_0.179487,freq_0.181090,freq_0.182692,freq_0.184295,freq_0.185897,freq_0.187500,freq_0.189103,freq_0.190705,freq_0.192308,freq_0.193910,freq_0.195513,freq_0.197115,freq_0.198718,freq_0.200321,freq_0.201923,freq_0.203526,freq_0.205128,freq_0.206731,freq_0.208333,freq_0.209936,freq_0.211538,freq_0.213141,freq_0.214744,freq_0.216346,freq_0.217949,freq_0.219551,freq_0.221154,freq_0.222756,freq_0.224359,freq_0.225962,freq_0.227564,freq_0.229167,freq_0.230769,freq_0.232372,freq_0.233974,freq_0.235577,freq_0.237179,freq_0.238782,freq_0.240385,freq_0.241987,freq_0.243590,freq_0.245192,freq_0.246795,freq_0.248397,freq_0.250000
sub-045P,fpn,0.0138443404,0.0127577272,0.0011060157,0.0032922848,0.0225049042,0.5501696210,3.2734332684,3.9906340525,2.9080351608,3.5213134617,9.3388603763,4.4998957648,2.2542774078,8.5220054321,15.5261920857,3.3140042881,3.7695080154,3.0267887716,3.7564576815,6.9362484672,10.6801157631,11.1950840666,11.2458471139,8.8518218518,5.3072585896,5.8956475030,4.4277303882,3.7286519640,4.8150212319,4.0541002767,5.2570123397,9.4064175702,2.1768317356,3.3937337920,9.0630140360,11.7209192116,5.7734537160,5.4188147859,5.9912991350,6.1933636044,3.6476876234,2.9664931833,2.1270279562,5.0234923499,6.9428470147,0.4028373223,6.9028619450,1.7900231558,4.5341989753,10.1235469337,9.9456022997,10.4973295922,8.3035317579,8.7716266160,7.2644842234,11.7199937735,10.5635014612,3.7342060164,2.6801615654,2.9623265748,2.2078183667,2.6965836797,3.4187690666,5.2870756028,0.7711021885,1.8048611936,4.7295568849,16.1846560739,9.6480489563,2.7300313796,4.4933868594,8.0938542875,6.9938622110,2.7085150272,3.7672422707,3.2480909422,5.9752225844,1.7315009338,2.5684993292,3.9432648957,5.8189029422,4.6524618734,7.5575789914,5.4110237406,1.7436237634,1.1394647047,1.7262052829,5.3518055467,3.9992438275,3.2870492816,6.0136896907,5.7395803963,4.5820601904,2.3933276717,4.8092131518,5.5748157717,3.7957572928,3.2824806968,5.7529684279,2.6809721476,3.6753016102,5.2269110285,4.7377629506,4.6622638248,4.7340156969,3.0562945244,6.7689960393,5.7438465534,5.3565453555,1.7252390314,1.9678635256,2.5457622123,7.1389638750,4.5467422447,5.3243321388,3.4527805404,2.3756790684,3.5423234670,8.5125597138,10.3852769438,6.6538156711,2.4600453313,4.3681584428,3.6745091988,3.2826937673,2.7048719655,10.2678834042,7.9196549157,3.6270250178,2.3248732163,3.5848809040,8.4616315684,10.9685363756,6.1500851527,6.9117510913,6.4631364216,4.8677734161,3.4183450660,4.3255403278,6.4158743132,4.6660725319,9.3460427479,8.5637951849,8.5236612619,6.4724238374,2.6689750952,2.4635348751,2.5334024715,7.5741185199,6.8976810843,2.1625022915,0.0654769007,0.0043823354,0.0015227635,0.0017698556,0.0017641292,0.0008791289
sub-045P,limbic,0.0074374315,0.0064797828,0.0004307130,0.0017192745,0.0184160998,0.1788748622,0.5028690584,1.8359342248,6.0554408877,14.2990256855,10.8495341878,13.7110668725,19.3523733246,3.4432675270,2.0949527577,8.0929590666,9.7570241266,3.4766537522,4.4261800555,4.9735004741,17.0842252890,13.6767734358,15.7319090573,17.9459589195,16.0513272750,11.4272642713,2.3584233851,2.5171185164,1.5279582467,1.5870295495,1.6993878459,3.4420209354,4.6144574754,6.9906933021,3.6341756645,4.8978898251,13.2223655636,3.8588386495,4.0004276837,13.2331388307,18.3749967415,9.1638621331,3.4570917325,1.4146702369,1.1239616513,1.2195437323,2.0168021143,5.9890960434,7.9475195089,2.6995543816,3.1641616932,11.4601215860,13.4648191162,12.3816151300,5.1684503206,0.4631827775,1.1384796854,1.5263049465,5.8071014300,6.5407954587,3.5637305914,2.7333835193,7.0398518483,8.3440517102,3.8453849143,5.0669798659,3.6285762848,1.4176998434,1.0220114225,1.4105673563,2.7418832506,5.4755309456,6.5770309102,3.1307884441,2.5481558519,2.1147528893,3.0220688347,4.0602772208,5.2501205949,5.0798518563,10.4131753225,11.1022484751,9.6323380361,3.2088595412,2.6833587648,1.5034617858,1.7307716864,2.3752735254,1.2396153135,8.7021942857,8.2481515999,6.1876328540,14.0956578244,11.9786367989,13.7410155662,5.3758444907,2.2581833720,1.8807612338,2.2707558083,1.8016168987,1.2591332041,1.1912346542,2.0385165951,3.5025641951,3.0254511498,3.9169106845,3.0906001323,2.8701236254,3.1514876199,5.0411919014,6.1589818711,1.5889988195,1.7572755256,2.7793110166,0.9779019411,2.0058213727,9.8423458902,11.0208582981,7.8005065005,7.7126119722,14.4965152721,20.8307638696,6.6297609163,2.4229338393,7.1038570170,7.6114990283,7.0417138885,2.2019390365,5.1734603395,8.9868931741,5.2340728187,6.3826603271,7.0397978159,4.1537393889,3.2194045586,9.2838994154,17.5915565591,16.0090944367,8.7931253445,3.1629258380,3.6623280105,3.7262897790,2.3541193194,8.3329779294,6.9617792871,2.5265859794,4.7430157809,10.1602156148,14.5914140985,16.3167127795,4.5165127780,0.3196796558,0.0151674783,0.0001133726,0.0002538564,0.0002641565,0.0001325401
sub-045P,motor,0.0045893505,0.0050634765,0.0007705555,0.0002941218,0.0133756842,0.2978951084,2.8765299192,7.1253459543,5.5318230005,5.8913174625,13.1762416195,5.8630437841,3.1826494995,2.3456792629,2.0263065841,1.7460791962,0.9165254484,3.7859292363,4.7153540157,14.1467525891,3.2205391767,11.2760628050,12.0137360291,6.5720641119,2.2842521917,1.1213697201,0.7991282712,1.8148533068,4.6285151349,2.8493914431,6.5066703576,2.9509036944,4.9775498793,7.3414967880,5.6256343064,3.6097887780,2.8151832244,0.8371197493,2.0168118517,4.0961710306,1.8753045298,1.6192620905,3.0360264800,1.6573974888,6.9718300986,3.1847855473,2.2017741241,4.7672284705,4.5785701964,3.3468196101,5.7929373864,4.4420854600,1.7496059400,3.0640681517,3.5864839750,6.4378999006,1.1521054351,4.3364649482,7.5696571586,1.3403298338,1.1660820443,1.5681764065,4.0156382960,2.7051368457,1.5718027428,1.9973866336,4.4846124666,3.3575290153,3.2174822628,18.5601777353,11.9663324574,18.1952218069,14.1342422853,9.8423079171,6.2868981916,2.0448971650,1.1592596250,2.3953054030,1.6552626913,12.1233550062,5.8944528045,6.5980238694,14.5212691708,11.0373072727,2.0261225743,6.2227374552,5.2992225680,1.9582888400,0.7113148329,2.4453411046,0.5631415889,1.9650167039,2.4991247020,1.1595399630,2.1924779746,6.2827969637,5.4322013090,2.8169219230,4.4622856065,2.0984969148,2.2240475447,2.6580004296,8.2492483982,7.2840645784,9.9450644787,1.4356090579,2.5262734460,4.2085015816,2.0231375447,4.9279872806,1.8809443671,1.0452904107,0.6099074331,1.8942952703,1.1999425414,5.7710942332,10.3686779247,2.8397575062,2.8068844398,6.2047938590,1.5226506078,7.6362035992,5.3329913924,2.6909881653,2.7387741070,1.2961388843,3.0131330080,3.3181834143,4.2614734765,2.0156925273,2.5625720324,7.2012724008,2.8491165171,9.8709298838,9.3451229350,3.8733286452,3.0745217338,3.5977312040,1.5730436154,15.9303455682,5.7252515877,2.9868058168,3.9068850415,2.5257106697,5.2131325905,12.0362672030,3.1124528132,2.1016676663,5.8574429901,6.0647502274,1.9416322180,0.4018394683,0.0161027221,0.0004902914,0.0004479113,0.0004594382,0.0002309700
sub-045P,salience,0.0095474680,0.0069270676,0.0004371814,0.0027539063,0.0303515794,0.2969506204,1.0269346184,2.1746010449,8.2828848032,7.5681599625,7.4539408560,6.1678282821,7.8380613838,6.6850034994,8.3562869102,1.6881737287,2.0959475812,1.0349061904,1.7494573794,4.1816826232,5.6501339023,2.7979270409,2.8818100533,4.3860560840,5.1327466114,5.3835803981,2.4328692526,0.6289499940,3.5830528671,5.2040698637,9.5243761477,7.7783243921,4.9228554100,9.0073567551,12.9908594538,3.8703204960,5.6843141210,3.4616327665,2.1002950487,2.1594471120,14.1331054633,14.4115253328,9.0747149811,2.7268590838,3.3613591465,4.6489682805,10.1304875697,5.0582694562,5.7006809633,3.0393718256,3.3732312057,11.8187502212,9.2692980339,6.1962974171,3.6712953419,2.8338233821,5.5102350517,3.2272125902,4.2598407953,4.6265999134,5.4604638127,2.7628472597,5.2915926073,5.0673012776,1.5728198832,2.2932842831,14.0902478755,19.4328762272,8.2038794600,2.2456496535,4.7699454200,5.5194891224,3.9259318631,5.1288363898,6.8674143317,2.4594992744,3.2620220446,1.3914227103,5.4328674971,5.4605301224,11.2623957904,8.2941678634,6.6359832016,5.9223405937,4.1278669877,3.3006105657,0.9896608169,3.9055038274,3.4354259097,4.8679654831,3.8954662059,4.1357077512,10.2740777138,9.1292716196,10.2307889680,11.8911394553,4.9932441111,1.2414748614,2.9704653904,3.5872647233,5.5580258339,3.4319084590,1.1546403730,4.7996339924,4.5544624160,5.5247248600,9.4364701701,5.0426362931,3.2255048421,1.8893599234,6.7613513609,5.7440628119,4.9310618681,4.0839796879,3.6445077276,7.9734488711,10.0576063700,9.2328548634,9.9269225386,10.2754892529,7.2977468195,8.4855531306,8.4779878971,2.1979511944,1.6873729009,1.5836094741,9.8665435744,9.4007777448,3.5625978214,3.0058631114,2.1518195069,6.4526447150,4.1391934604,2.0902851513,7.1472853088,8.4875910517,8.7652773654,6.2380262976,3.0707422437,5.1113182936,2.9721395874,2.0901527660,1.0189209158,6.7076842671,4.3027150979,1.0100328002,3.0368839971,1.3863912449,7.3283867573,6.7641799077,1.4371453930,0.1367428319,0.0117901860,0.0003469105,0.0002760050,0.0002557356,0.0001254395
sub-045P,visual,0.0210556573,0.0180886321,0.0012994120,0.0032820515,0.0215180136,0.2577005821,0.5341288943,3.8641768416,11.2982588627,10.0743743268,6.0463704817,16.4447957278,25.6781730906,5.9095919837,3.6861284130,20.2177556736,20.9348500041,5.8135417186,1.4012137154,2.5641296918,8.3174396216,8.2095926165,4.5034324385,4.8283377661,6.1952477842,7.1952097646,5.3666918607,12.4510064393,4.5839735568,4.7497371385,7.6014002898,5.8313083212,5.9849784598,5.9891422277,8.8165581494,8.6054606920,4.7678137498,2.4689281545,6.7343099298,11.3998700058,7.1316478569,3.2660671977,2.4904824015,6.7665848010,9.1266691714,1.6782671331,2.1929016030,6.2162833359,4.5504693436,2.3120519255,2.2265214549,6.1223016706,7.9294360748,9.8248387566,8.5189037473,8.5343062771,4.4600265863,6.4491405827,9.0921211764,7.8521943564,4.9229676565,6.8554628487,6.0321138465,3.0137922245,5.6184457410,5.9440951029,6.8966729460,6.3133862441,1.1251209122,12.3439085785,19.2936939993,7.4371257821,4.4292948947,3.2130758238,3.5900756146,1.9292071176,3.9840036151,3.2069772931,2.4489583838,1.8506558280,1.1427638390,10.7761747706,14.7894875222,4.3698770137,2.3482247265,3.4256890921,1.7822533536,2.6008993269,2.2953845992,2.1525552162,3.2651416054,4.2718678422,7.0161934054,5.8029560691,2.8190636599,2.1639992983,2.6931667259,2.7516545440,2.7334659628,1.6341812809,1.5574164625,3.5196911929,4.6348526401,2.2381039868,5.5581776136,3.5030536277,5.5621093937,4.0162280228,4.6250076905,6.9419607350,1.1875204162,0.8811681300,2.5299189376,2.5956782953,2.6488240176,0.8311204179,5.1348149708,6.1293603706,7.0502121810,1.9710151836,2.6982796550,5.9696051475,2.9097372867,2.9617881445,2.8566090440,5.0536291679,2.0285435485,6.2468265410,11.1384168496,5.6477136818,3.1318826195,1.0722310593,2.5388528812,3.7002927173,5.1750163104,3.3517824129,2.5796899278,5.6234139909,11.8989006808,10.5432229718,1.4154683632,7.8900953373,2.4988696314,1.9581893856,3.6808432862,5.1659409371,2.6834267832,1.4508534495,1.6480568045,3.3786463879,1.8324003618,0.2724828525,0.0081469338,0.0004176213,0.0003898990,0.0003866819,0.0001919786
sub-047P,auditory,0.0130952608,0.0115160488,0.0008623987,0.0013865120,0.0238318773,0.5159210542,2.7964047106,13.1143124579,15.9610608238,8.4877045011,5.8159731178,7.2410063780,2.4029120580,3.6070173923,10.0071395715,4.2401490596,4.7446969031,7.2246605334,7.3434308849,2.1396568428,7.1550668019,3.6914774928,1.3014608335,7.3153678537,3.3152897770,3.0450667147,4.9867236275,1.8341744015,3.7488468223,6.5640250908,1.9223745017,1.0769052213,6.3098236512,2.5015211944,1.6596324776,10.6881579371,9.7527885848,3.1126061105,4.1164940933,7.4544750455,1.3877201473,1.7871070890,1.5897335168,1.6420523413,3.5497575051,3.0083746161,7.2736844396,8.4146922631,8.1927582670,3.3767159173,6.9570856261,2.2957371819,3.0130859592,4.5810397753,7.6379162270,7.2368221490,3.2714493699,0.6444222864,5.0796611954,2.8950174162,5.0628865039,2.6130579626,3.6056194541,6.0851393832,2.9387799386,3.4958590916,1.6023538259,5.1224963110,4.9302865219,1.8553041810,2.2692814608,5.0001021514,17.5931479875,7.9747687731,5.2149750167,3.4085820376,4.3287981968,2.8833909912,1.0041443698,2.5808435343,1.4442140179,2.0472879526,3.0949737525,2.8535961714,4.6304659151,3.0554447610,5.0637425295,2.1766306024,4.6548013288,2.1349632901,3.0895476695,4.3406582515,2.0260618426,3.8403091058,2.1494280144,0.8936690336,2.8374352051,1.7135887756,5.7464790281,1.8996451167,0.6103443439,1.5729617170,1.4285534723,2.0263496653,1.1850640434,2.3877249508,2.3272641179,0.3470810427,0.6271226949,0.5097728092,1.3422881402,1.4446844737,3.4491136312,2.0770296767,2.4331239719,2.0469971480,3.0229915435,3.1839328434,2.1295199533,4.5573353769,7.6678305099,2.5955015069,3.2409117824,6.7971071483,4.3770513352,1.3255099836,4.0441746962,4.2817966720,1.6678997970,1.5687154227,2.7909978560,1.3515517709,1.9528194943,8.2061341023,12.7547446715,6.5131841466,4.7316869810,2.1958117048,2.5810098357,3.6550598662,1.1694633273,0.3825641540,2.5954742200,6.5838685361,3.6724744606,5.8091133980,5.4913908637,1.7237036123,0.8547496536,2.3130898008,0.7441032833,0.1369461609,0.0035605608,0.0004416544,0.0004537879,0.0004447774,0.0002216405
sub-047P,dmn,0.0130530203,0.0097666202,0.0005559246,0.0008946813,0.0140887006,0.3909029778,1.2613098069,8.7609689863,12.8866901668,15.3263898037,4.1859544739,11.7189467989,15.5875594633,2.2020189697,6.9293823350,9.5283627794,17.6960173900,4.4888625405,5.4244231851,11.1539067158,19.8674896360,13.5590526573,6.3108481020,5.9230824648,7.9081638452,3.3222810094,5.4119570650,11.5866367179,16.7910537565,4.3594423660,7.8321973280,5.8072205718,6.2415934564,6.3769135571,1.5068016707,3.7702173640,7.1609392840,1.8255933076,1.9451925037,4.8220272735,2.5685602585,3.4509231434,5.3958615210,5.2376996465,7.7933640574,4.4117065142,3.3078916670,2.7469112338,1.4766491871,3.2709625336,4.8763290459,1.9841681067,1.8953311722,2.3639341721,2.5719181120,2.1785034162,2.9092321294,1.4360792231,5.6253787950,5.9763723987,4.4351027014,1.8955409090,2.1389849592,6.5532236950,5.9818200157,2.0353021060,1.7383357122,1.6450114852,3.9860636022,5.8105141314,3.1017308860,2.6161014646,4.5405097335,4.0853439277,1.4812257930,2.3769333681,1.6605063307,3.1372346469,3.9674880381,4.6905899978,4.9449954191,2.7456458611,4.7623484037,7.0418452291,5.6420799722,2.8291176952,1.9728706457,6.0211404831,3.7050324385,3.2318974284,5.7630034360,3.1606729822,1.9378430807,3.4203458230,2.3663175885,1.9936932195,2.1813666775,2.9856309558,4.0140508447,5.7104848250,7.2082299054,4.3249899439,8.4200754743,5.4542921260,4.1271011763,4.7850332246,2.9191773785,3.7511147264,4.6373574052,2.4489459425,1.0848840565,1.2810663753,2.6521346238,2.0358960959,3.2754381185,4.6808203862,7.4484123316,3.4424083822,5.1486961839,5.1922814300,7.7112810024,6.4768453267,2.9264220943,1.8168829681,1.8138731537,3.4437908397,6.0063400147,4.6608666716,1.9429038023,2.0173955801,0.7366821696,2.9170244183,3.4062048726,2.0339326243,4.5756847355,4.5252672356,3.0483655372,6.5325414314,8.2855894571,3.0555778064,2.5667677418,1.6133900774,3.6219683397,5.3534727436,1.7418078556,1.4982186643,2.5987204132,1.5003076054,2.0422081924,2.2158210689,0.4379096458,0.0311164229,0.0038493308,0.0007484662,0.0007646519,0.0007494251,0.0003743295
sub-047P,fpn,0.0125988487,0.0117023783,0.0009750954,0.0015433777,0.0408045776,0.2748160522,0.7987364904,3.7736451096,28.9462735649,42.9225089025,18.7086464286,20.5285243095,22.0356613771,9.1407436345,11.4367245733,6.2331454849,6.0962105065,3.6642373569,3.6944493813,8.7591366532,17.8731367919,23.7970813375,19.6350903575,7.5231513960,4.0180830170,4.8859314397,3.7951105206,6.4189665494,9.8658338659,3.1779823147,7.4008414605,10.0427194141,3.6111303846,7.1417151273,5.0247847649,3.9898683310,5.9479086772,2.3096787461,3.6987518862,2.4585319152,0.8872639042,2.5060823627,5.5386132974,5.5533990966,7.0260665455,8.4941258655,6.6964762950,4.5536838085,1.6072357090,0.9295056951,1.7389715874,2.6928246915,1.6543658424,3.7416707316,7.2765289987,3.6704246479,0.7984491241,2.0382833280,6.9039084527,7.9626612824,4.4306936377,1.4161847730,6.8358471797,11.0090749724,10.6155476565,4.3872460774,5.0327192504,7.5010507252,3.5592918874,3.6748474258,5.2209631711,5.1885976550,6.1401655384,10.6340852408,3.7953660589,2.3798691228,3.2421861011,2.6902917318,1.9523609038,2.2452492711,2.4248637027,1.4923114224,2.3193704488,4.3280055303,4.1632295158,4.8273897539,7.7999829027,11.2913915120,7.6686955438,2.7038892880,3.4710342403,2.0808275660,2.4546610124,6.1630383479,1.4917375344,1.3047389231,1.3720975933,1.7635800115,2.0893531104,2.9430577886,1.6043083981,1.9179633046,8.7044054640,8.7875702142,5.7816668919,5.2669455430,3.0140499173,3.3025368961,5.9868309528,5.2231268908,2.5648635947,3.1880806019,3.3676747616,1.5666686876,3.2012257329,6.8959230387,3.5307975435,1.3554871469,2.8627524468,2.2681747889,3.2388740096,2.7301571704,1.8219571404,0.8485017824,0.9398834305,1.5195481721,7.8415154574,6.4421581041,1.7948109398,0.4669066012,3.5675825524,4.5955226897,3.8363971083,3.0282673481,5.4139480298,4.4891430008,3.1573924897,5.0943534616,5.4646366822,3.1695808688,0.9063225826,1.0191979143,4.5428545662,8.2866165499,2.4392348206,2.7843234402,6.1451771641,4.5464502540,4.7107591628,3.8834577421,0.6560587440,0.0953629860,0.0023931926,0.0003823329,0.0003058447,0.0003078132,0.0001529751
sub-047P,limbic,0.0012461782,0.0010658654,0.0001724563,0.0006450133,0.0103196670,0.2005136687,2.1709167505,9.4310404040,19.9554462202,15.4106967693,8.4004169782,12.4772839452,4.0280210222,5.7141606562,2.3705566002,6.8300655776,2.6156631431,6.5479485666,1.8674118140,2.4985025030,3.3571099246,2.6317069644,4.6591492699,11.8141554546,7.0118850447,3.6566977550,2.2397028009,2.9910709479,4.1843964008,6.4018097773,4.9460122656,2.2463137226,2.4384511492,2.1354635272,0.9543393291,3.3313029936,4.7959638024,1.9894016972,2.3089519420,3.4187910280,3.6590324138,4.9802146264,3.1831385068,0.5155516296,1.5555982903,2.7903329542,0.8025122831,1.3099742192,2.3194059341,4.9019902220,2.0538914939,0.9605136249,1.0615979691,2.1589425965,3.9661569839,5.4756285169,2.5138392349,1.1589825385,1.5374890997,10.5975535619,17.9230797935,6.1460970339,3.5941731989,7.9575447362,7.7856946692,7.0668233470,5.0873350315,0.8515867115,2.2193718757,1.0149464930,3.8552828172,7.8616565310,35.4708650136,14.3106045802,3.3326345374,2.2805021114,1.2549595960,1.7543537282,8.0718876789,1.6528583989,1.5079103842,1.1253980862,2.1978353827,3.4444208809,8.1947404699,1.9745339521,2.4702753954,1.9061756164,2.0984932984,1.5708951250,1.6763493799,10.4742313061,3.2683861195,1.7147716689,3.7509248586,2.2307665043,5.8729285882,5.3970820548,3.8460249656,2.1980094627,2.2880200321,3.5834172686,1.5364697655,1.7228987882,2.0525219117,1.1833165496,2.2976690066,1.8601363446,3.8922477688,5.4684972386,2.6198136697,1.5255417545,4.9224456891,3.9433337949,3.0963793962,2.7863477547,4.5081749988,1.9467615637,1.9819334292,2.9690883806,7.3300782076,2.4222606739,0.9148198870,5.2763947779,7.6269540731,1.7183088556,1.2980870127,4.3216567193,4.4515073055,2.9094636033,2.5205524188,2.3467169713,3.3953606874,3.5146403888,9.7900162613,3.1434025225,7.0872145626,2.6271750259,1.6279720651,1.1777678942,2.1426011503,1.4029738221,2.0243451950,3.9908488435,2.0217406954,3.0813738534,10.5685911935,9.7843328863,2.8970816399,1.7511729736,0.2364967845,0.0598810455,0.0016313998,0.0016092211,0.0017815803,0.0017053521,0.0008461234
sub-047P,motor,0.0682042370,0.0560601334,0.0032201160,0.0021546240,0.0620797519,0.3524051242,0.3380288476,6.9105932355,26.2943731289,27.2492209424,13.3357106487,16.5361631688,24.5346913196,5.5368990352,5.4011872688,6.1741009002,16.4677283253,10.0516290960,3.4207891683,13.1946132087,25.4931011804,10.2604354255,15.5523084738,5.9501432630,2.4464461499,1.1718684668,4.1058957396,7.0756441526,8.6004643028,4.4145855495,10.5627787669,11.2542414163,1.9274631113,1.2377872290,1.8652536986,1.1938824445,3.6044849949,2.1368570200,5.2886510943,4.8552915675,2.9997966201,0.6935732860,0.9512385726,3.3518431146,4.8671425587,7.5206643993,7.5085467492,3.9687304273,5.9018469714,4.3939551201,4.8900998665,0.8679928291,0.9617363616,7.1153001597,22.7544221269,17.7809402874,7.5164160416,3.0118012387,3.0861444433,2.4063257316,4.5948763860,3.6786066180,3.0279094584,3.7773837915,3.5478899741,2.8252143132,3.5648572812,2.2134215608,0.8964385379,1.7986193365,2.1629336140,5.6430456881,10.6984311718,3.0264178319,1.1992780840,1.9444728662,3.3190820799,1.2374846430,0.5132376526,1.6549302886,1.4708107765,2.8994306211,4.8905981762,4.5358159000,11.5180365355,2.5334265073,3.5031423330,0.9060474864,2.6195942019,4.9368141061,2.4123107197,1.1686428384,1.7766318421,1.6225745412,4.7737734423,0.9258180953,1.4121006471,0.9695341966,4.3061143057,1.0213819944,0.5172645606,4.6655812477,2.3878767503,0.9833850061,1.1927900114,0.4269236165,0.6823935083,0.9271280219,0.6920627863,1.1877306554,3.3246844110,1.9927988207,4.5687677606,6.9937561340,7.5266629398,5.0349189236,5.3710080665,5.0740101133,3.9488437448,4.1132132753,2.5271773460,1.8337829713,1.1278795023,2.8037823234,3.3612125729,1.7626404541,0.6820673397,5.7073267994,6.6360424656,5.5697128777,1.8482416428,1.8188879265,2.2619560724,5.1212527510,6.9261866509,1.6076657610,1.7515565769,1.9180825870,1.4970041715,2.1391108446,1.6594500183,1.2287977208,1.0373945899,1.4004050206,12.8744786752,5.7519592131,1.6868082247,4.9710542944,7.4757149690,2.3786186988,0.1039952325,0.0575004225,0.0035650895,0.0004670412,0.0002617445,0.0002508532,0.0001240703
sub-047P,salience,0.0067868864,0.0065112008,0.0005504632,0.0006433521,0.0087770790,0.0782098043,1.3930094453,9.5863298685,17.5948136977,21.5426235811,8.4897866668,2.0907072070,4.1503327604,9.2937735556,7.3554963231,3.3357738970,0.7857133398,3.3353575787,2.0342833133,2.9561175674,4.8159685189,1.4488165222,5.2466802133,10.7778789674,8.3369609231,2.2082141190,3.5862898191,0.9545283205,1.2431851857,4.9049099240,2.9934399426,1.3902603280,3.8306942139,2.0279836267,4.5106917054,13.4651622589,7.7807376330,2.6470630531,2.2241454248,2.7427745391,2.1540057848,3.7174651625,1.4522283233,2.4322253107,3.1601877303,2.9164215790,2.5200657650,3.2638489496,5.7952575637,1.8052013173,1.8916543618,3.1929317775,2.4940156638,2.5494517475,2.3718849665,3.7387421151,9.6521778443,7.4056906120,1.4585094755,8.1452489186,18.3090877589,4.2145155532,1.5280727274,2.9933668075,4.4082701891,1.8765734916,3.8507712141,5.0259490523,3.7257065603,2.1931611753,2.6517672058,12.1321794714,20.3478856692,8.8615525356,4.5977623270,6.8080603033,7.0714689491,6.9329140525,10.1083113808,5.5108728199,11.0937642561,10.3463543752,2.1547079983,11.0714733217,8.2890118896,2.7383212992,6.0336349816,4.7648321167,7.9966871363,2.0553972291,1.5179541341,2.2627174699,3.6696593974,9.0883679255,2.4023583328,1.7165724218,2.4545052608,1.4767695645,4.0087844674,7.2001617972,5.6377530240,4.7029333481,8.0582983759,5.5278806685,3.2089435253,3.8415673224,6.2403509558,4.2956623647,4.3136434030,3.1480936431,3.0501064618,5.4122994983,9.3610077090,4.4397130619,5.8264202306,8.3085314974,8.2486527804,4.3663284681,4.8388545773,7.1320584477,13.5057976286,5.7361436705,3.5370026531,16.4767417659,12.7862263662,2.4618041196,5.5365143377,4.6062781523,1.0009638819,1.7459165415,3.1301620868,1.5657852790,8.3546099259,8.1567988134,8.6888928291,4.1605456550,6.4676617037,7.0500761463,6.4669406329,7.4960486997,4.2502057226,3.3837209684,1.6402356653,2.3663871612,2.7678618870,2.0299915395,2.3633459219,1.9602801478,1.8354197630,2.5025116806,0.8225785989,0.0568471531,0.0026875341,0.0002760880,0.0002454321,0.0002454002,0.0001222646
